04M013,M013,J.H.S. 013 Jackie Robinson,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1958,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,4,4,M804,COMMUNITY SCHOOL DISTRICT 04,true
84M168,M168,East Harlem Scholars Academy Charter School II,Charter,General Academic,K-8,0K 01 02 03 04 05 06 07 08,0K 01 02 03 04 05,Jul 1 2013,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,4,84,K01D,OFFICE OF CHARTER SCHOOLS,true
84M518,M518,East Harlem Scholars Academy Charter School,Charter,General Academic,Elementary,0K 01 02,0K 01 02 03 04 05 06 07 08,Jul 1 2011,Open,M013,1573 MADISON AVENUE,MANHATTAN,NY,10029,4,84,K01D,OFFICE OF CHARTER SCHOOLS,true
16K243,K243,P.S. 243K- The Weeksville School,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1962,Open,K243,1580 DEAN STREET,BROOKLYN,NY,11213,16,16,K816,COMMUNITY SCHOOL DISTRICT 16,true
84K360,K360,LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL,Charter,General Academic,Secondary School,06 07 SE,06 07 08 09 10 11 12,Jul 1 2012,Open,K243,1580 DEAN STREET,BROOKLYN,NY,11213,16,84,K01D,OFFICE OF CHARTER SCHOOLS,true
11X498,X498,PS/MS 11X498 - VAN NEST ACADEMY,DOE,General Academic,K-8,0K 01 02 03 04 06 07 08 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2010,Open,X498,1640 BRONXDALE AVE,BRONX,NY,10462,11,11,X10C,COMMUNITY SCHOOL DISTRICT 11,true
84X378,X378,Icahn Charter School 2,Charter,General Academic,K-8,01 02 03 04 05 06 07 08,0K 01 02 03 04 05 06 07 08,Jul 1 2007,Open,X498,1640 BRONXDALE AVE,BRONX,NY,10462,11,84,K01D,OFFICE OF CHARTER SCHOOLS,true
09X004,X004,P.S./M.S. 004 Crotona Park West,DOE,General Academic,K-8,0K 01 02 03 04 05 06 07 08 SE,0K 01 02 03 04 05 06 07 08,Jul 1 1897,Open,X004,1701 FULTON AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,true
09X276,X276,Leadership Institute,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jul 1 2005,Open,X004,1701 FULTON AVENUE,BRONX,NY,10457,9,9,X809,COMMUNITY SCHOOL DISTRICT 09,true
84X133,X133,Icahn Charter School 6,Charter,General Academic,K-8,0K 01 02 03 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2012,Open,X004,1701 FULTON AVENUE,BRONX,NY,10457,9,84,K01D,OFFICE OF CHARTER SCHOOLS,true
03M185,M185,P.S. 185 - The Early Childhood Discovery and Design Magnet School,DOE,General Academic,Early Childhood,0K 01 02 SE,PK 0K 01 02,Jul 1 1968,Open,M185,20 WEST 112 STREET,MANHATTAN,NY,10026,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,true
84M329,M329,Harlem Link Charter School,Charter,General Academic,Elementary,0K 01 02 03 04 05 06,0K 01 02 03 04,Jul 1 2005,Open,M185,20 WEST 112 STREET,MANHATTAN,NY,10026,3,84,K01D,OFFICE OF CHARTER SCHOOLS,true
14K050,K050,J.H.S. 050 John D. Wells,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1915,Open,K050,183 SOUTH 3 STREET,BROOKLYN,NY,11211,14,14,K814,COMMUNITY SCHOOL DISTRICT 14,true
84K182,K182,Success Academy Charter School - Williamsburg,Charter,General Academic,Elementary,0K 01 02 SE,0K 01 03 04 05 06 07 08,Jul 1 2012,Open,K050,183 SOUTH 3 STREET,BROOKLYN,NY,11211,14,84,K01D,OFFICE OF CHARTER SCHOOLS,true
17K394,K394,M.S. K394,DOE,General Academic,K-8,0K 01 02 03 04 05 06 07 08 SE,PK 0K 01 02 03 04 05 06 07 08,Jul 1 1999,Open,K210,188 ROCHESTER AVENUE,BROOKLYN,NY,11213,17,17,K817,COMMUNITY SCHOOL DISTRICT 17,true
84K742,K742,Explore Empower Charter School,Charter,General Academic,K-8,0K 01 02 03 04 05 06,0K 01 02 03 04 05 06 07 08,May 5 2009,Open,K210,188 ROCHESTER AVENUE,BROOKLYN,NY,11213,17,84,K01D,OFFICE OF CHARTER SCHOOLS,true
12X211,X211,P.S. 211,DOE,General Academic,K-8,0K 01 02 03 04 05 06 07 08 SE,PK 0K 01 02 03 04 05 06 07 08,Dec 6 1990,Open,X193,1919 PROSPECT AVENUE,BRONX,NY,10457,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,true
12X318,X318,I.S. X318 Math  Science & Technology Through Arts,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 2000,Open,X193,1919 PROSPECT AVENUE,BRONX,NY,10457,12,12,X812,COMMUNITY SCHOOL DISTRICT 12,true
84X124,X124,Children’s Aid College Prep Charter School,Charter,General Academic,Elementary,0K 01 02 SE,0K 01 02 03 04 05,Jul 1 2012,Open,X193,1919 PROSPECT AVENUE,BRONX,NY,10457,12,84,K01D,OFFICE OF CHARTER SCHOOLS,true
05M157,M157,The Urban Assembly School for Global Commerce,DOE,General Academic,High school,09 SE,09 10 11 12,Jul 1 2013,Open,M501,2005 MADISON AVENUE,MANHATTAN,NY,10035,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,true
05M469,M469,Choir Academy of Harlem,DOE,General Academic,Secondary School,06 07 08 09 10 11 12 SE,06 07 08 09 10 11 12,Jun 5 1996,Open,M501,2005 MADISON AVENUE,MANHATTAN,NY,10035,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,true
84M341,M341,Harlem Children's Zone Promise Academy II Charter School,Charter,General Academic,Elementary,0K 01 02 03 04 05 06 07 08 09,0K 01 02 03 04 05 06 07 08 09 10 11 12,Jul 1 2005,Open,M501,2005 MADISON AVENUE,MANHATTAN,NY,10035,5,84,K01D,OFFICE OF CHARTER SCHOOLS,true
23K493,K493,Brooklyn Collegiate: A College Board School,DOE,General Academic,Secondary School,07 08 09 10 11 12 SE,09 10 11 12,Sep 8 2004,Open,K055,2021 BERGEN STREET,BROOKLYN,NY,11233,23,23,K823,COMMUNITY SCHOOL DISTRICT 23,true
84K626,K626,Achievement First Brownsville Charter School,Charter,General Academic,K-8,0K 01 02 03 04 05 06,0K 01 02 03 04 05,Jul 1 2008,Open,K055,2021 BERGEN STREET,BROOKLYN,NY,11233,23,84,K01D,OFFICE OF CHARTER SCHOOLS,true
06M319,M319,M.S. 319 - Maria Teresa,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Sep 8 2004,Open,M090,21 JUMEL PLACE,MANHATTAN,NY,10032,6,6,M806,COMMUNITY SCHOOL DISTRICT 06,true
06M324,M324,M.S. 324 - Patria Mirabal,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Sep 8 2004,Open,M090,21 JUMEL PLACE,MANHATTAN,NY,10032,6,6,M806,COMMUNITY SCHOOL DISTRICT 06,true
84M068,M068,KIPP Washington Heights Middle School,Charter,General Academic,K-12 all grades,05 06 SE,0K 01 02 03 04 05 06 07 08 09 10 11 12,Jul 1 2012,Open,M090,21 JUMEL PLACE,MANHATTAN,NY,10032,6,84,K01D,OFFICE OF CHARTER SCHOOLS,true
14K059,K059,P.S. 059 William Floyd,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1956,Open,K059,211 THROOP AVENUE,BROOKLYN,NY,11206,14,14,K814,COMMUNITY SCHOOL DISTRICT 14,true
84K125,K125,Success Academy Charter School - Bed-Stuy 2,Charter,General Academic,Elementary,0K 01 02 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2012,Open,K059,211 THROOP AVENUE,BROOKLYN,NY,11206,14,84,K01D,OFFICE OF CHARTER SCHOOLS,true
14K071,K071,Juan Morel Campos Secondary School,DOE,General Academic,Secondary School,06 07 08 09 10 11 12 SE,06 07 08 09 10 11 12,Jul 1 1970,Open,K071,215 HEYWARD STREET,BROOKLYN,NY,11206,14,14,K814,COMMUNITY SCHOOL DISTRICT 14,true
84K037,K037,Beginning with Children Charter School II,Charter,General Academic,K-8,0K 01 02 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2012,Open,K071,215 HEYWARD STREET,BROOKLYN,NY,11206,14,84,K01D,OFFICE OF CHARTER SCHOOLS,true
01M332,M332,University Neighborhood Middle School,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Sep 13 2004,Open,M056,220 HENRY STREET,MANHATTAN,NY,10002,1,1,M801,COMMUNITY SCHOOL DISTRICT 01,true
01M345,M345,Collaborative Academy of Science  Technology  & Language-Arts Education,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 2006,Open,M056,220 HENRY STREET,MANHATTAN,NY,10002,1,1,M801,COMMUNITY SCHOOL DISTRICT 01,true
01M292,M292,Henry Street School for International Studies,DOE,General Academic,Secondary School,06 07 08 09 10 11 12 SE,06 07 08 09 10 11 12,Sep 8 2004,Open,M056,220 HENRY STREET,MANHATTAN,NY,10002,1,1,M801,COMMUNITY SCHOOL DISTRICT 01,true
84M080,M080,Manhattan Charter School II,Charter,General Academic,Elementary,0K 01 02 SE,0K 01 02 03 04 05,Jul 1 2012,Open,M056,220 HENRY STREET,MANHATTAN,NY,10002,1,84,K01D,OFFICE OF CHARTER SCHOOLS,true
05M092,M092,P.S. 092 Mary McLeod Bethune,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1966,Open,M092,222 WEST 134 STREET,MANHATTAN,NY,10030,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,true
84M388,M388,St. HOPE Leadership Academy Charter School,Charter,General Academic,Junior High-Intermediate-Middle,05 06 07 08,0K 01 02 03 04 05 06 07 08 09 10 11 12,Jul 1 2008,Open,M092,222 WEST 134 STREET,MANHATTAN,NY,10030,5,84,K01D,OFFICE OF CHARTER SCHOOLS,true
84M350,M350,Democracy Prep Charter School,Charter,General Academic,Secondary School,06 07 08 09 10 11 12 SE,09 10 11 12,Jul 1 2006,Open,M197,2230 5 AVENUE,MANHATTAN,NY,10037,5,84,K01D,OFFICE OF CHARTER SCHOOLS,true
05M197,M197,P.S. 197 John B. Russwurm,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1956,Open,M197,2230 5 AVENUE,MANHATTAN,NY,10037,5,5,M805,COMMUNITY SCHOOL DISTRICT 05,true
32K564,K564,Bushwick Community High School,DOE,Transfer School,High school,10/11/2012,09 10 11 12,Sep 8 2004,Open,K291,231 PALMETTO STREET,BROOKLYN,NY,11221,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,true
32K291,K291,J.H.S. 291 Roland Hayes,DOE,General Academic,Junior High-Intermediate-Middle,06 07 08 SE,6/7/2008,Jul 1 1975,Open,K291,231 PALMETTO STREET,BROOKLYN,NY,11221,32,32,K832,COMMUNITY SCHOOL DISTRICT 32,true
84K733,K733,Math  Engineering  and Science Academy Charter High School,Charter,General Academic,High school,09 10 11 12,09 10 11 12,Jul 1 2013,Open,K291,231 PALMETTO STREET,BROOKLYN,NY,11221,32,84,K01D,OFFICE OF CHARTER SCHOOLS,true
04M038,M038,P.S. 38 Roberto Clemente,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1999,Open,M121,232 EAST 103 STREET,MANHATTAN,NY,10029,4,4,M804,COMMUNITY SCHOOL DISTRICT 04,true
84M382,M382,DREAM Charter School,Charter,General Academic,Early Childhood,0K 01 02 03 04 05 06 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2008,Open,M121,232 EAST 103 STREET,MANHATTAN,NY,10029,4,84,K01D,OFFICE OF CHARTER SCHOOLS,true
04M409,M409,Coalition School for Social Change,DOE,General Academic,High school,09 10 11 12 SE,09 10 11 12,Jun 5 1996,Open,M045,2351 1ST AVENUE,MANHATTAN,NY,10035,4,4,M804,COMMUNITY SCHOOL DISTRICT 04,true
84M335,M335,Harlem Village Academy Leadership Charter School,Charter,General Academic,Secondary School,0K 01 05 06 07 08 09 10 11 12,01 05 06 07 08 K,Jul 1 2005,Open,M045,2351 1ST AVENUE,MANHATTAN,NY,10035,4,84,K01D,OFFICE OF CHARTER SCHOOLS,true
07X154,X154,P.S. 154 Jonathan D. Hyatt,DOE,General Academic,Elementary,PK 0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1962,Open,X154,333 EAST 135 STREET,BRONX,NY,10454,7,7,X807,COMMUNITY SCHOOL DISTRICT 07,true
84X364,X364,South Bronx Classical Charter School II,Charter,General Academic,Elementary,0K 01 02 03 04 05,0K 01 02 03 04 05,Jul 1 2013,Open,X154,333 EAST 135 STREET,BRONX,NY,10454,7,84,K01D,OFFICE OF CHARTER SCHOOLS,true
03M241,M241,STEM Institute of Manhattan,DOE,General Academic,K-8,0K 01 02 03 04 05 SE,0K 01 02 03 04 05,Jul 1 1999,Open,M113,240 WEST 113 STREET,MANHATTAN,NY,10026,3,3,M803,COMMUNITY SCHOOL DISTRICT 03,true
84M279,M279,The Opportunity Charter School,Charter,General Academic,Secondary School,06 07 08 09 10 11 12 SE,06 07 08 09 10 11 12,Sep 8 2004,Open,M113,240 WEST 113 STREET,MANHATTAN,NY,10026,3,84,K01D,OFFICE OF CHARTER SCHOOLS,true
84M386,M386,Success Academy Charter School - Harlem 4,Charter,General Academic,Elementary,0K 01 02 03 04 05 06 SE,0K 01 02 03 04 05 06 07 08,Jul 1 2008,Open,M113,240 WEST 113 STREET,MANHATTAN,NY,10026,3,84,K01D,OFFICE OF CHARTER SCHOOLS,true
13K270,K270,P.S. 270 Johann DeKalb,DOE,General Academic,Elementary,0K 01 02 03 04 05 SE,PK 0K 01 02 03 04 05,Jul 1 1959,Open,K270,241 EMERSON PLACE,BROOKLYN,NY,11205,13,13,K813,COMMUNITY SCHOOL DISTRICT 13,true
